conversation_id,type,facet,score,confidence,category,is_scoreable,note
47,casual,Work Styles,1,0.5,other,True,
47,casual,Character strength: Perseverance,2,0.33,other,True,
47,casual,Competition,2,0.4,other,True,
47,casual,Logical Sequence Identification,2,0.39,cognitive,True,
47,casual,Sustainable-transport usage,2,0.53,other,True,
47,casual,Hardworking,2,0.38,other,True,
47,casual,Emotional-intelligence measure: Impulsiveness,1,0.86,emotion,True,
47,casual,Dishonesty,1,0.79,safety,True,
47,casual,Preferred epistemology,2,0.34,cognitive,True,
47,casual,Memory for Sounds,2,0.48,cognitive,True,
47,casual,Sportsmanship rating,2,0.46,other,True,
47,casual,Immaturity,1,0.3,other,True,
47,casual,Health-literacy level,1,0.35,linguistic,True,
47,casual,Estimating Calculations,1,0.38,other,True,
47,casual,Depression: Feelings of sadness and hopelessness,1,0.8,emotion,True,
47,casual,Synthesis of information,2,0.51,cognitive,True,
47,casual,Ethical standards,1,0.41,other,True,
47,casual,High-spiritedness,1,0.36,other,True,
47,casual,Critical reasoning,2,0.4,cognitive,True,
47,casual,Sleep-disorder diagnosis,N/A,0.0,physical,False,requires medical/biological data
47,casual,Collaboration,2,0.32,social,True,
47,casual,Precision of Movements,N/A,0.0,physical,False,requires medical/biological data
47,casual,Social Boldness,1,0.53,personality,True,
47,casual,Auditory memory,2,0.35,cognitive,True,
47,casual,Organized lifestyle,1,0.45,other,True,
47,casual,Skill-endorsements count,2,0.31,other,True,
47,casual,Mysteriousness,1,0.36,other,True,
47,casual,Cultural Identity,2,0.34,social,True,
47,casual,Intrinsic Motivation,1,0.33,other,True,
47,casual,Impartial-mindedness,1,0.39,other,True,
47,casual,Burnout Symptoms,1,0.9,other,True,
47,casual,Holiness,1,0.45,other,True,
47,casual,Selfcontrol,1,0.45,personality,True,
47,casual,SelfDirectedness,2,0.31,other,True,
47,casual,Encouraging participation,2,0.44,social,True,
47,casual,Impracticalness,1,0.44,other,True,
47,casual,Meeting Deadlines,1,0.42,other,True,
47,casual,Data Analysis,2,0.47,other,True,
47,casual,Social Interaction Skills,2,0.35,social,True,
47,casual,Psychoticism,1,0.79,other,True,
47,casual,Ethical leadership rating,1,0.46,social,True,
47,casual,Slothfulness,2,0.49,other,True,
47,casual,Happiness,2,0.41,emotion,True,
47,casual,Contentment Levels,1,0.31,emotion,True,
47,casual,Neuroticism,1,0.76,personality,True,
47,casual,Desire for excellence,2,0.41,other,True,
47,casual,Perceiving,2,0.39,other,True,
47,casual,Liberalism,2,0.47,other,True,
47,casual,Inversion comfort level,1,0.41,other,True,
47,casual,Affection,1,0.47,emotion,True,
47,casual,Numeric Filing Skills,2,0.35,other,True,
47,casual,Martyrdom,2,0.43,other,True,
47,casual,Parathyroid-hormone level,N/A,0.0,physical,False,requires medical/biological data
47,casual,Seeking approval,2,0.53,other,True,
47,casual,Big Five facet Openness – Artistic Interests,1,0.43,personality,True,
47,casual,Psychological construct: Operant-Learning rate,2,0.44,cognitive,True,
47,casual,Psychological construct: Need for Achievement level,2,0.5,cognitive,True,
47,casual,Cantankerousness,1,0.8,other,True,
47,casual,Material properties knowledge,1,0.39,other,True,
47,casual,Hostility,1,0.88,emotion,True,
47,casual,Independence,1,0.38,other,True,
47,casual,Chromatin-accessibility score,N/A,0.0,physical,False,requires medical/biological data
47,casual,Well-being component: Engagement,1,0.42,other,True,
47,casual,Need for social interaction,2,0.48,social,True,
47,casual,Peer-collaboration hours,2,0.53,social,True,
47,casual,Arts and Humanities,1,0.42,other,True,
47,casual,Compassion,1,0.48,emotion,True,
47,casual,Information Retention,2,0.42,cognitive,True,
47,casual,Eye-contact duration,1,0.5,other,True,
47,casual,Self-righteousness,1,0.36,other,True,
47,casual,General Mood and Attitude,2,0.52,emotion,True,
47,casual,Serotonin transporter availability,2,0.4,other,True,
47,casual,Contribution to Group Goals,1,0.31,social,True,
47,casual,Dignity,1,0.53,other,True,
47,casual,Evaluating Solutions,2,0.45,cognitive,True,
47,casual,Input,2,0.32,other,True,
47,casual,Discreteness,1,0.55,other,True,
47,casual,Character strength: Social Intelligence,2,0.34,cognitive,True,
47,casual,Bravery,2,0.49,personality,True,
47,casual,Childhood Experiences,2,0.54,other,True,
47,casual,Data-sharing consent level,1,0.37,other,True,
47,casual,Vision-check frequency,N/A,0.0,physical,False,requires medical/biological data
47,casual,Physical-violence exposure,1,0.9,safety,True,
47,casual,Macronutrient ratio: fat,N/A,0.0,physical,False,requires medical/biological data
47,casual,Cooking and Culinary Arts,1,0.49,other,True,
47,casual,Language use,3,0.79,linguistic,True,
47,casual,Dance-style mastery diversity,2,0.4,social,True,
47,casual,Satya Adherence,1,0.36,other,True,
47,casual,Ethnocentrism,2,0.37,other,True,
47,casual,Emotional Boundaries,1,0.47,emotion,True,
47,casual,Creativity in solutions,1,0.52,cognitive,True,
47,casual,Psychological construct: Hope scale,1,0.44,cognitive,True,
47,casual,Depression (DEP),1,0.85,emotion,True,
47,casual,Understanding Mathematical Concepts,2,0.42,cognitive,True,
47,casual,Hypomania (Ma),1,0.5,other,True,
47,casual,Goal-Directed Behavior,1,0.42,other,True,
47,casual,Depth of Emotional Connections,2,0.45,emotion,True,
47,casual,Binding foundations index,1,0.46,other,True,
47,casual,Ego Dissolution Frequency,1,0.32,other,True,
47,casual,Activator: Turning thoughts into action,1,0.34,other,True,
47,casual,Exemplariness,1,0.32,other,True,
47,casual,Frankness,1,0.32,personality,True,
47,casual,Psychological construct: Psychological Safety climate,2,0.35,cognitive,True,
47,casual,Psychological construct: Self-Compassion total,1,0.46,emotion,True,
47,casual,Psychological construct: Executive-Function composite,1,0.44,cognitive,True,
47,casual,Rebelliousness,2,0.34,personality,True,
47,casual,Volunteer Work,1,0.53,other,True,
47,casual,Intellect,1,0.5,other,True,
47,casual,Use of Mathematical Formulas,2,0.46,cognitive,True,
47,casual,Coarseness,1,0.76,other,True,
47,casual,Sensitivity,1,0.45,other,True,
47,casual,Divided Attention Ability,1,0.32,cognitive,True,
47,casual,Psychological construct: Acculturative Stress score,1,0.75,cognitive,True,
47,casual,Dauntlessness,2,0.42,personality,True,
47,casual,Concreteness,1,0.51,other,True,
47,casual,Hysteria (Hy),1,0.46,other,True,
47,casual,Sentence Structure,1,0.52,linguistic,True,
47,casual,Esteem Needs,1,0.32,personality,True,
47,casual,Understanding mechanical concepts,2,0.42,other,True,
47,casual,Auditory Memory Recall,2,0.4,cognitive,True,
47,casual,Storytelling proficiency,1,0.3,linguistic,True,
47,casual,Music-lessons years,1,0.47,other,True,
47,casual,Warmheartedness,1,0.54,emotion,True,
47,casual,Self-effacement,2,0.52,other,True,
47,casual,Outspokenness,1,0.51,personality,True,
47,casual,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
47,casual,Comprehension of spoken information,1,0.53,cognitive,True,
47,casual,Blissfulness,2,0.43,emotion,True,
47,casual,Sequential Memory Recall,2,0.55,cognitive,True,
47,casual,Withdrawnness,2,0.33,other,True,
47,casual,Conservatism,1,0.38,other,True,
47,casual,Ardency,2,0.38,personality,True,
47,casual,Aesthetic Appreciation,1,0.33,other,True,
47,casual,Value orientation: Universalism,1,0.52,other,True,
47,casual,Perseverance,2,0.3,other,True,
47,casual,Regularity of Self-Reflection,2,0.34,other,True,
47,casual,Controlling Reactions,1,0.53,safety,True,
47,casual,Psychological construct: Cultural Intelligence – Behavioral,2,0.31,cognitive,True,
47,casual,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
47,casual,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
47,casual,Significance: Desire to make an impact,1,0.46,other,True,
47,casual,Psychological construct: Resilience-Trait score,1,0.52,cognitive,True,
47,casual,Boredom Susceptibility,1,0.37,other,True,
47,casual,Psychological construct: Consummatory Pleasure scale,1,0.34,cognitive,True,
47,casual,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
47,casual,Passport-stamps count,1,0.34,other,True,
47,casual,Local-food sourcing %,2,0.47,other,True,
47,casual,Patient care orientation,1,0.31,other,True,
47,casual,Soft-skill training hours,1,0.34,other,True,
47,casual,Graffiti appreciation,1,0.44,other,True,
47,casual,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
47,casual,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
47,casual,Social-cognition variable: Cognitive Empathy,1,0.47,cognitive,True,
47,casual,Kink-interest diversity,2,0.35,social,True,
47,casual,Judging Consequences,2,0.4,cognitive,True,
47,casual,Harmfulness,1,0.87,safety,True,
47,casual,Affinity,1,0.32,emotion,True,
47,casual,Abasement,1,0.32,other,True,
47,casual,Chronic pain presence,2,0.44,other,True,
47,casual,Initiative,2,0.34,other,True,
47,casual,Courageousness,1,0.34,personality,True,
47,casual,Joyfulness,2,0.42,emotion,True,
47,casual,Suspicion,1,0.33,other,True,
47,casual,Basophil count,N/A,0.0,physical,False,requires medical/biological data
47,casual,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
47,casual,Brazenness,1,0.4,personality,True,
47,casual,Talkativeness,1,0.33,other,True,
47,casual,Equitableness,2,0.55,other,True,
47,casual,Ideas generated/day,2,0.5,other,True,
47,casual,Originality,2,0.48,other,True,
47,casual,Fearfulness: Fear of physical dangers,1,0.72,emotion,True,
47,casual,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
47,casual,Public-transport km/week,1,0.43,other,True,
47,casual,Social Desirability Bias,2,0.49,safety,True,
47,casual,Disagreeableness,2,0.41,personality,True,
47,casual,Participation in Community Activities,1,0.34,social,True,
47,casual,Impudence,1,0.45,other,True,
47,casual,Analogies,2,0.32,other,True,
47,casual,Clumsiness,2,0.35,other,True,
47,casual,Tendency Toward Compromise or Confrontation,1,0.37,other,True,
47,casual,Robotics-interaction frequency,1,0.39,other,True,
47,casual,Casual lifestyle,1,0.32,other,True,
47,casual,Collectedness,2,0.49,other,True,
47,casual,Reliance on context,1,0.47,other,True,
47,casual,Delegation skills,1,0.41,social,True,
47,casual,Managing emotions,2,0.3,other,True,
47,casual,Scripture memorization verses,2,0.43,other,True,
47,casual,Conventional,1,0.44,other,True,
47,casual,Open-source contributions,2,0.53,social,True,
47,casual,Psychological construct: Social Conformity tendency,2,0.32,cognitive,True,
47,casual,Individuality,2,0.43,other,True,
47,casual,Attachment style: Secure,2,0.41,other,True,
47,casual,Intelligence Quotient (IQ),2,0.31,cognitive,True,
47,casual,Blog-subscriber count,1,0.44,other,True,
47,casual,Non-Verbal Communication Skills,3,0.73,linguistic,True,
47,casual,Drug-use history,2,0.37,other,True,
47,casual,Commute time/day,2,0.51,other,True,
47,casual,Decision-making speed,2,0.53,other,True,
47,casual,Psychological construct: Excuse-Making tendency,1,0.38,cognitive,True,
47,casual,Peer-to-peer lending usage,1,0.32,social,True,
47,casual,Psychological construct: Eye-Contact avoidance score,1,0.41,cognitive,True,
47,casual,Social-cognition variable: Faux Pas Recognition accuracy,2,0.46,social,True,
47,casual,Use of Nature as a Stress Reliever,1,0.85,other,True,
47,casual,Attitude toward learning,1,0.44,cognitive,True,
47,casual,Honesty-humility trait score,1,0.51,other,True,
47,casual,Digital-nomad months,1,0.33,other,True,
47,casual,Snacking Behavior,2,0.33,other,True,
47,casual,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
47,casual,Cloud-backup frequency,1,0.32,other,True,
47,casual,Learning Style,1,0.36,cognitive,True,
47,casual,Safety compliance,2,0.52,other,True,
47,casual,Sensationalism,2,0.43,other,True,
47,casual,Nationality,1,0.52,other,True,
47,casual,Drollness,1,0.39,other,True,
47,casual,Cooperation,1,0.38,social,True,
47,casual,Breakfast-skipping frequency,2,0.38,other,True,
47,casual,Impulsivity,1,0.83,personality,True,
47,casual,Museum visits/year,2,0.51,other,True,
47,casual,Choir participation years,2,0.5,social,True,
47,casual,Delegation Ability,1,0.42,social,True,
47,casual,Desire to influence others,2,0.37,social,True,
47,casual,Vivacity,2,0.53,personality,True,
47,casual,Genialness,2,0.44,emotion,True,
47,casual,Cognitive measure: Working Memory Index,2,0.54,cognitive,True,
47,casual,Ethical practices,1,0.34,other,True,
47,casual,Civility,2,0.51,social,True,
47,casual,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
47,casual,Classiness,2,0.48,personality,True,
47,casual,Control over situations,1,0.38,other,True,
47,casual,Time outdoors/day (h),2,0.44,other,True,
47,casual,Effeteness,1,0.54,other,True,
47,casual,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
47,casual,Psychological construct: Identity Diffusion level,1,0.44,cognitive,True,
47,casual,Learning through movement,1,0.32,cognitive,True,
47,casual,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
47,casual,Hatefulness,1,0.77,safety,True,
47,casual,Psychological construct: Perfectionistic Strivings,2,0.42,cognitive,True,
47,casual,Wake-time consistency,2,0.42,other,True,
47,casual,Social-cognition variable: Mentalizing network activation,2,0.53,cognitive,True,
47,casual,Patriotism,2,0.33,other,True,
47,casual,Servility,2,0.48,other,True,
47,casual,Stress Recovery Ability,1,0.81,other,True,
47,casual,Troubleshooting technical issues,1,0.41,other,True,
47,casual,Defense-mechanism tendency: Introjection,2,0.38,other,True,
47,casual,Irritability,2,0.52,emotion,True,
47,casual,Travel-companions diversity,2,0.49,social,True,
47,casual,Trust in others,1,0.33,social,True,
47,casual,Gamified-finance-app usage,1,0.47,other,True,
47,casual,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
47,casual,Comfort with Vulnerability,1,0.36,other,True,
47,casual,Anticipativeness,2,0.54,other,True,
47,casual,Home-security-system presence,2,0.41,other,True,
47,casual,HEXACO domain: Honesty-Humility,1,0.41,other,True,
47,casual,Eating Habits (Home-Cooked vs. Eating Out),1,0.38,other,True,
47,casual,Decision-Making Confidence,1,0.48,other,True,
47,casual,Alignment with societal roles,1,0.45,social,True,
47,casual,Connectedness: Belief in interconnections,2,0.46,other,True,
47,casual,Quirkiness,1,0.43,other,True,
47,casual,Creative resilience,2,0.5,other,True,
47,casual,Rapid cognitive processing,2,0.48,cognitive,True,
47,casual,Cordiality,2,0.34,emotion,True,
47,casual,Types of Mindfulness Techniques Used,2,0.54,other,True,
47,casual,Economic reasoning,1,0.35,cognitive,True,
47,casual,Conformity,2,0.48,other,True,
47,casual,Pet-enrichment activities count,1,0.34,other,True,
47,casual,Aestheticism,2,0.31,other,True,
47,casual,Type of Support Preferred (Emotional vs. Practical),1,0.44,emotion,True,
47,casual,Mental Arithmetic Speed,2,0.47,cognitive,True,
47,casual,Patience: Resistance to anger,1,0.48,emotion,True,
47,casual,Flawlessness,2,0.49,personality,True,
47,casual,Self-Efficacy,2,0.43,other,True,
47,casual,Spelling Accuracy,2,0.33,linguistic,True,
47,casual,Peacefulness,2,0.36,other,True,
47,casual,Doggedness,1,0.38,personality,True,
47,casual,Decency,2,0.5,personality,True,
47,casual,Processed-food frequency,2,0.33,other,True,
48,casual,Risktaking,1,0.45,safety,True,
48,casual,Naivety,2,0.47,other,True,
48,casual,Acidity,2,0.34,emotion,True,
48,casual,Common-sense,1,0.42,other,True,
48,casual,Hesitation,2,0.54,other,True,
48,casual,Discontentment,1,0.51,emotion,True,
48,casual,Overprotectiveness,2,0.52,other,True,
48,casual,Merriness,2,0.46,emotion,True,
48,casual,Emotionalism,1,0.51,emotion,True,
48,casual,Self-improvement,2,0.41,other,True,
48,casual,Statistical Reasoning,1,0.37,cognitive,True,
48,casual,Assertiveness and control in relationships,1,0.33,personality,True,
48,casual,Cunningness,1,0.32,other,True,
48,casual,Adventure-Seeking Behavior,2,0.47,other,True,
48,casual,Compassion Fatigue,2,0.52,emotion,True,
48,casual,Moroseness,1,0.87,emotion,True,
48,casual,Specialist,1,0.4,other,True,
48,casual,Aloofness,2,0.35,other,True,
48,casual,Genuine,1,0.35,personality,True,
48,casual,Determinedness,2,0.31,personality,True,
48,casual,Pure Challenge,2,0.37,other,True,
48,casual,Openness,2,0.5,personality,True,
48,casual,SelfEsteem,1,0.49,personality,True,
48,casual,Comparing alphanumeric data,2,0.35,other,True,
